date,user_name,text
3/4/2021 3:55,â€¢ Bakoelan Digital â€¢,"Kembali Menjadi yg Terbaik, Accurate Meraih Top Brand Award Tahun 2021
https://t.co/DznZdo854D
#pakaimaskerâ€¦ https://t.co/46gbQG1GMf"
3/4/2021 3:56,BATAMNEWS.co.id,"Giliran TNI AL di Lingga Disuntik Vaksin

https://t.co/AFXUu7tVhI

#TNIAL #vaksin #Lingga"
3/4/2021 3:57,Puskesmas Pejuang,Penting untuk diketahui sebelum vaksinasi covid-19 khususnya bagi anda yang memiliki faktor resiko dan penyandang Pâ€¦ https://t.co/G9ewdVWd82
3/4/2021 3:59,A L M A,"Sudah hampir 2 Minggu jadi Vaksinator untuk Lansia... Yuk ikuti Program Vaksinasi 
#vaksinasi 
#VaksinCovid19â€¦ https://t.co/QL9KPKqasP"
3/4/2021 4:01,Indoposco.id,Koran Indoposco Edisi 4 Maret 2021 https://t.co/281E3WkBrm #koran #cetak #Vaksin #COVID19 #indoposco @indoposco
3/4/2021 4:19,RUMAH SAKIT PKU SOLO,"Salam Sehat , Sahabat SehatiðŸ˜‡

Melanjutkan pertanyaan-pertanyaan seputar vaksinasi, kali ini kita akan informasikanâ€¦ https://t.co/NBzlmdOODC"
3/4/2021 4:19,RUMAH SAKIT PKU SOLO,"Next &gt;&gt;&gt;&gt;

Melanjutkan pertanyaan-pertanyaan seputar vaksinasi, kali ini kita akan informasikan mengenai efek sampiâ€¦ https://t.co/nbbzKf23fZ"
3/4/2021 4:30,SINDOnews,"Kelompok Komorbid Boleh Divaksin Covid-19, Begini Persyaratannya #Vaksin #BukanBeritaBiasa 

https://t.co/9AmxAvcrjT"
3/4/2021 4:30,BaBe - Baca Berita,"Seluk-Beluk Pfizer, Vaksin COVID-19 yang Bakal Dipakai RI #VaksinUntukLansia #PenerimaVaksinCovid19â€¦ https://t.co/0t54edodZO"
3/4/2021 4:40,MNC Trijaya 104.6 FM,Vaksin Gotong Royong merupakan inisiatif pengusaha dalam membantu pemerintah menanggulangi pandemi Covid-19.â€¦ https://t.co/j1dS1Jg0Cf
3/4/2021 4:41,IG: LAZ.JAKARTAAMANAH,Layanan kesehatan #covid #vaksin #sehat https://t.co/BOepILxJ2U
3/4/2021 4:42,Pemkab Sleman,"Sedangkan untuk petugas pelayanan (pekerja) publik lainnya, jadwal vaksinasi akan diinformasikan kemudian melalui kâ€¦ https://t.co/0OttcbnrUj"
3/4/2021 4:52,detakpos,Satgas Covid-19 Monitoring Temuan Strain Virus Baru https://t.co/Bw0hzi0Siw #covid19 #vaksinasi #vaksincovid19â€¦ https://t.co/YCMdlwsfFA
3/4/2021 4:57,TVMu,Vaksinasi Ketua Umum PP Muhammadiyah dan Aisyiyah langsung di bawah komando dokter Mohammad Komarudin selaku Direktâ€¦ https://t.co/KTTYXX5Jxc
3/4/2021 5:05,NETRALNEWS,Seorang warga Hong Kong berusia 63 tahun meninggal dunia setelah menerima vaksin COVID-19 buatan perusahaan farmasiâ€¦ https://t.co/TUzBH5Nrob
3/4/2021 5:20,Inaz Putri,"Mutasi Corona jenis baru yang berasal dari UK B117 merupakan ancaman nyata bagi kita semua, karena potensi penyebarâ€¦ https://t.co/XPtHbHEbuJ"
3/4/2021 5:20,Inaz Putri,"banyak negara lain yang mulai vaksinasi, hal ini dikarenakan corona merupakan pandemi global, mari kita dukung progâ€¦ https://t.co/vYzvXgey80"
3/4/2021 5:21,Inaz Putri,"Social distancing masih diperlukan mengingat tingginya angka covid, mari kita selalu patuhi prokes dan waspada coroâ€¦ https://t.co/D64AUET8VU"
3/4/2021 5:21,Inaz Putri,"vaksin teruji ampuh dalam menghadapi covid, mari kita dukung vaksin covid terutama untuk melawan mutasi  B117 yangâ€¦ https://t.co/7GoKQaPGvY"
3/4/2021 5:21,Inaz Putri,"Waspada corona mutasi baru  B117, oleh karenanya vaksin pertama diberikan kepada prioritas nakes, mari kita dukungâ€¦ https://t.co/hWVcugWhLK"
3/4/2021 5:21,Inaz Putri,"waspada corona  B117 tipe baru yang memiliki kecepatan penyebaran yang tinggi, jaga jarak dan terus waspada!â€¦ https://t.co/kxY0jXotwn"
3/4/2021 5:21,Inaz Putri,"Vaksinasi itu bentuk kepedulian kita kepada negara dalam menghadapi pandemi, mari kita dukung terutama untuk melawaâ€¦ https://t.co/9TUiKOysYK"
3/4/2021 5:22,Clarasia Putri,"negara senantiasa melindungi tumpah darahnya, vaksin merupakan salah satu usahanya, mari kita dukung program vaksinâ€¦ https://t.co/1F2Iwn2HNU"
3/4/2021 5:22,Clarasia Putri,"Vaksinasi sangat penting mengingat varian baru covid  B117 sudah menyebar, mari kita senantiasa waspada! #Waspadaâ€¦ https://t.co/U2fjCcNAyQ"
3/4/2021 5:22,Clarasia Putri,"orangtua sangat rentan terhadap covid, mari kita dukung vaksinasi untuk melindungi mereka #Waspada #mutasibaruâ€¦ https://t.co/B83lXCwtXk"
3/4/2021 5:22,Clarasia Putri,yuk dukung program vaksin untuk mendukung masyarakat dunia dalam menghadapi covid terutama jenis baru  B117â€¦ https://t.co/jIypVb944n
3/4/2021 5:22,Clarasia Putri,covid telah memporak porandakan ekonomi Indonesia maupun dunia! Ditambah dengan varian baru  B117 yang memiliki dayâ€¦ https://t.co/bON6YwdMhr
3/4/2021 5:22,Clarasia Putri,"Program vaksinasi ditargetkan untuk seluruh masyarakat Indonesia, mari kita dukung untuk indonesia lebih sehatâ€¦ https://t.co/GAJudcKR56"
3/4/2021 5:23,Clarasia Putri,Vaksinasi adalah langkah tepat dalam usaha mengurangi penyebaran covid terutama  B117 yang menyebar cepat. mari kitâ€¦ https://t.co/1ScDXsN9FE
3/4/2021 5:23,Clarasia Putri,yuk kita dukung dan kita kawal program vaksinasi untuk kesehatan bangsa Indonesia #Waspada #mutasibaru #Vaksinasiâ€¦ https://t.co/fnFIu9xfIT
3/4/2021 5:23,Rudal aim 9,"Waspada corona mutasi baru  B117, oleh karenanya vaksin pertama diberikan kepada prioritas nakes, mari kita dukungâ€¦ https://t.co/nVsZmGtQBI"
3/4/2021 5:24,Rudal aim 9,"waspada corona  B117 tipe baru yang memiliki kecepatan penyebaran yang tinggi, jaga jarak dan terus waspada!â€¦ https://t.co/mJdrL28YZG"
3/4/2021 5:24,Rudal aim 9,"Vaksinasi itu bentuk kepedulian kita kepada negara dalam menghadapi pandemi, mari kita dukung terutama untuk melawaâ€¦ https://t.co/6mjDtO1Qpi"
3/4/2021 5:24,Rudal aim 9,"negara senantiasa melindungi tumpah darahnya, vaksin merupakan salah satu usahanya, mari kita dukung program vaksinâ€¦ https://t.co/B0QHEOYNEn"
3/4/2021 5:25,Rudal aim 9,"Vaksinasi sangat penting mengingat varian baru covid  B117 sudah menyebar, mari kita senantiasa waspada! #Waspadaâ€¦ https://t.co/S4AvPTSw2z"
3/4/2021 5:48,áµ‡áµ‰CÌ¶hÌ¶rÌ¶iÌ¶sÌ¶tÌ¶tÌ¶pÌ¶sÌ¶,Ribuan Pedagang Pasar di Mojokerto Akan Divaksin https://t.co/iHhSr78T9V #pedagang #pasar #Vaksin #VaksinCovid19 #mojokerto
3/4/2021 5:54,Tribunnews Wiki,Vaksin Covid-19 Saat Ini Tak Bisa Tangani Virus Corona Varian B.1.1.7? Ini Penjelasan Para Ahliâ€¦ https://t.co/cP4pyR1wZ6
3/4/2021 5:58,ProKabar.com,Tanah Datar Mulai Lakukan Vaksinasi Covid-19 Gelombang Kedua. Kunjungi https://t.co/KykyLYSl3h . #covid19 #EYM #mbbâ€¦ https://t.co/vDmbXZllpt
3/4/2021 6:01,MNC NEWSROOM,"""Menerima vaksin Covid-19 yang saat ini dilisensikan di Inggris, tidak membatalkan puasa, ini menurut pendapat ulamâ€¦ https://t.co/yf6fVwgoqv"
3/4/2021 6:04,OKEMOM,"Menteri Kesehatan, Budi Gunadi Sadikin telah meresmikan pos layanan vaksinasi Covid-19 secara drive thru untuk wargâ€¦ https://t.co/Msn3Kbavtg"
3/4/2021 6:11,hulondalo.id,"""Dosis ini sudah teruji manfaatnya di klinik kesehatan pusat, maka kita tidak perlu ada ketakutan saat disuntik vakâ€¦ https://t.co/hdHkZRk8BF"
3/4/2021 6:23,Devi Anggraini,Yuk Gabung dan Bermain Dengan ID Pronya Yg Sangat Mudah Meraih Kemenangan Dengan Modal Deposit Hanya 20ribu Saja. Wâ€¦ https://t.co/mb8xeitHcI
3/4/2021 6:30,BaBe - Baca Berita,"Evaluasi Kemanjuran, China Kembangkan Alat Tes Antibodi Vaksin Covid-19 #VaksinUntukLansia #PenerimaVaksinCovid19â€¦ https://t.co/QESk1d1tV3"
3/4/2021 6:34,Kool FM,Janji temu bagi mendapatkan vaksin menerusi Program Imunisasi COVID-19 Kebangsaan adalah berdasarkan pendaftaran peâ€¦ https://t.co/oF6RxGdj2Z
3/4/2021 6:40,Validnews Indonesia,"Beberapa pekan belakangan, kita mungkin sudah tidak asing lagi melihat unggahan foto maupun video, disertai tulisanâ€¦ https://t.co/EqOj7kGu1W"
3/4/2021 6:53,BATAMNEWS.co.id,"Kepri Sediakan 6 Ribu Dosis Vaksin Covid-19 Bagi Kalangan Lansia

https://t.co/vEebScQhC8

#vaksin #lansia"
3/4/2021 6:55,Devi Anggraini,Yuk Gabung dan Bermain Dengan ID Pronya Yg Sangat Mudah Meraih Kemenangan Dengan Modal Deposit Hanya 20ribu Saja. Wâ€¦ https://t.co/0pOPyb7qkq
3/4/2021 7:06,BaBe - Baca Berita,Ini Cara Melindungi Diri Supaya Terhindar dari Virus Corona B117 #Vaksin #PenerimaVaksinCovid19 #Wabah #Medikasiâ€¦ https://t.co/L0n0jvnOe0
3/4/2021 7:22,Captain Ivan,@KemenkesRI Ibu Saya dengan atas nama Kang Siang Tjien NIK 3171024506520001 belum di wa sama sekali sudah 4 hari unâ€¦ https://t.co/jzs7dLOE2c
3/4/2021 7:31,BetaNewsID,"Didampingi Gibran, Ganjar Pantau Vaksinasi Pedagang Pasar Solo

#betanewsid #inspirasihariini #vaksinasi #solo
https://t.co/dLncriX5dh"
3/4/2021 7:39,Siti Nurul Zainab,Untuk temen2 yg org tuanya atau kerabatnya memiliki riwayat sakit jantung dan masih minum obat2an ini. Ini yg benerâ€¦ https://t.co/z1cXuqKvQE
3/4/2021 7:40,Humas Polsek Cikarang Timur,"Aiptu Asep Mulyadi Bhabinkamtibmas Kelurahan Sertajaya Polsek Cikarang Timur, menghimbau kepada peserta Vaksinasi Câ€¦ https://t.co/0p2w0hBPr9"
3/4/2021 7:40,fajar online,Haedar Nashir: Vaksinasi Bagian dari Ikhtiar Kolektif Atasi Wabah Covid-19 https://t.co/pXs1hIrgJp #HaedarNashirâ€¦ https://t.co/I6Rbf887Gm
3/4/2021 7:40,Humas Polsek Cikarang Timur,"Aiptu Asep Mulyadi Bhabinkamtibmas Kelurahan Sertajaya Polsek Cikarang Timur, menghimbau kepada peserta Vaksinasi Câ€¦ https://t.co/pf7DYU4OzK"
3/4/2021 7:52,Rakyat Merdeka,"Hadiri Vaksinasi Alumni Lemhanas
Bamsoet Harap Target Indonesia Bebas Corona Agustus 2021 Tercapai

@DPR_RIâ€¦ https://t.co/4baTtMMk1c"
3/4/2021 8:01,Yayasan Pahang Official,"Jika dilihat, masih lagi terdapat banyak mitos dan fakta palsu mengenai vaksin covid-19 ini. Jom tambah ilmu denganâ€¦ https://t.co/A7SUrwRQ7t"
3/4/2021 8:12,BaBe - Baca Berita,China Sumbang 200 Ribu Dosis Vaksin COVID-19 untuk Guinea #VaksinUntukLansia #PenerimaVaksinCovid19â€¦ https://t.co/ZhdMsevKcl
3/4/2021 8:13,#PajakKitaUntukKita,"Pelaksanaan ini merupakan upaya pemerintah dalam menekan laju penyebaran Covid-19 .

#PajakKitaUntukKita
#PajakKuatIndonesiaMaju
#Vaksin"
3/4/2021 8:17,Google Foto,#Vaksinasi Pengemudi Kendaraan Umum Di Tangerang - Antara Foto #foto #fotogoogle https://t.co/D1b9hTZLfs
3/4/2021 8:19,Kraksaan Online Dot ID,Puluhan Wartawan Probolinggo Disuntik Vaksin Covid-19 https://t.co/k6z7xUdoiG #Covid-19 #vaksin #Vaksinasi #WartawanProbolinggo
3/4/2021 8:33,Kamus Besar Bahasa Indonesia (KBBI),#Vaksin COVID-19 Bisa Mengubah Genetik Manusia? Ini Penjelasan Pakar - https://t.co/ilFa6xRjIh https://t.co/qVDiwtMtwk #kamus #kbbi #bahasa
3/4/2021 8:37,BaBe - Baca Berita,5 Alasan Virus Corona B117 Berisiko Lebih Bahaya dari COVID-19 #Vaksin #PenerimaVaksinCovid19 #Wabah #DepKes #WHOâ€¦ https://t.co/BxmzZELnd6
3/4/2021 8:40,MURIANEWS,"Lihat Tentara Tegang Mau Divaksin, @ganjarpranowo  Nyeletuk: Pilih Disuntik Apa Dikirim Perang?

Selengkapnya klikâ€¦ https://t.co/3mhJeOinx0"
3/4/2021 8:42,infosumsel.id,"Wong Palembang Mampu Galo Bayar Vaksin
https://t.co/gLnqx26WYX

#InfoSumsel #PalembangJaya #Vaksin #vaksincovid19â€¦ https://t.co/QhiF2WcPet"
3/4/2021 8:48,sasaaaaa,"Vaksin Covid-19 di Indonesia Tebatas, Ridwan Kamil https://t.co/CA6HmBwaNt 

#VAKSIN #COVID19 #RIDWANKAMILâ€¦ https://t.co/ZjLncKVTkD"
3/4/2021 8:48,Berita Covid,#Vaksin COVID-19 Bisa Mengubah Genetik Manusia? Ini Penjelasan Pakar - https://t.co/Pq4d44z7vP #Covid #Covid19 https://t.co/kRPcbINwsc
3/4/2021 8:49,Kecamatan Piyungan,Gaeees..Untuk lansia yang akan mendapatkan vaksin #COVID19 ada proses skrining khusus logh.. dan juga berbagai pertâ€¦ https://t.co/vxDGD8tmBH
3/4/2021 8:58,Pusat Penerangan TNI,"Panglima TNI Bersama Kapolri  Tinjau Vaksinasi 2.000 Prajurit TNI dan Anggota Polri di Palembang

#tni #puspentniâ€¦ https://t.co/ttRi6zbM3Z"
3/4/2021 9:01,BaBe - Baca Berita,"Lansia Meninggal setelah Disuntik Vaksin Sinovac, Simak Baik-baik Penjelasan Resmi Ini #Vaksinâ€¦ https://t.co/5zc1epLtYc"
3/4/2021 9:06,jawaposradarmalang,Puluhan Awak Media Di Kota Malang Mulai Divaksin Covid - 19 @infomalang #vaksinasi https://t.co/cTpDmY3Sfs
3/4/2021 9:09,TV BINA PEMDES,"TV Bina Pemdes
Kabar Desa
""Program Vaksinasi di Lingkup Kementerian Dalam Negeri""

#tvbinapemdes #binapemdesâ€¦ https://t.co/fbIecV7pFJ"
3/4/2021 9:15,Warta Kota Official,"Kronologi Penemuan Ribuan Vaksin Covid-19 Palsu di Afrika Selatan dan Cina, Langsung Disita Interpolâ€¦ https://t.co/Oa2ij5Tipd"
3/4/2021 9:17,Berita Bojonegoro,"Pegawai Kantor Pertanahan Bojonegoro Ikuti Vaksinasi COVID-19
. 
Simak selengkapnya di: 
. 
https://t.co/yijWRqNszzâ€¦ https://t.co/VEZqGNGlqo"
3/4/2021 9:18,Fajri,"Vaksinasi + 5M, tetap patuhi protokol kesehatan 5M dan dukung program vaksinasi untuk Indonesia bebas COVID-19
.â€¦ https://t.co/LshCHNqVIX"
3/4/2021 9:18,Seputar Info Indonesia,"Vaksinasi + 5M, tetap patuhi protokol kesehatan 5M dan dukung program vaksinasi untuk Indonesia bebas COVID-19
.â€¦ https://t.co/xdka8sDQnh"
3/4/2021 9:30,áµ‡áµ‰CÌ¶hÌ¶rÌ¶iÌ¶sÌ¶tÌ¶tÌ¶pÌ¶sÌ¶,"Guru Belum Divaksin, Wali Murid Pilih Pembelajaran Tetap Daring https://t.co/DG1pVNtkmI #Guru #Vaksin #vaksincovid19 #daring #Mojokerto"
3/4/2021 9:32,Lampung Post (Official),"Kasus terkonfirmasi Covid-19 di Lampung Barat (Lambar) bertambah enam orang pada Kamis, 4 Maret 2021.
#COVID19â€¦ https://t.co/7rAsp1D9Pg"
3/4/2021 9:50,Cika,Mari bersama kita dukung pemerintah dalam memberantas covid-19 dengan vaksinasi untuk terciptanya Indonesia sehatâ€¦ https://t.co/YOzXj0yxOV
3/4/2021 9:50,NKRI HARGA MATI,Mari bersama kita dukung pemerintah dalam memberantas covid-19 dengan vaksinasi untuk terciptanya Indonesia sehatâ€¦ https://t.co/uo5vVvere1
3/4/2021 9:51,Slaber,Mari bersama kita dukung pemerintah dalam memberantas covid-19 dengan vaksinasi untuk terciptanya Indonesia sehatâ€¦ https://t.co/HoWuLYXGTn
3/4/2021 9:52,Tribunnews Sultra,Anggota DPRD Minta Vaksin Covid-19 Gratis untuk Keluarganya: Kami Kan Berhubungan dengan Masyarakatâ€¦ https://t.co/tWPm3AWBBm
3/4/2021 9:55,Tribunnews Sultra,"ASN Pemkot Kendari Mulai Vaksinasi Covid-19 Tahap 2, Intip Suasana Kantor Dinkes
 
https://t.co/XUDnGb0EIPâ€¦ https://t.co/6O5JD6v27z"
3/4/2021 9:58,Tribunnews Sultra,"Tampil Beda Saat Vaksinasi Covid-19, Wakil Wali Kota Kendari Siska Karina Pakai Baju Tenun Mekonggaâ€¦ https://t.co/YOB43mrLCl"
3/4/2021 10:02,Kanwil DJP Nusa Tenggara,"Hari ini Kamis, 4 Maret 2021 Pegawai Kanwil DJP Nusa Tenggara melaksanakan Vaksinasi Tahap I Covid-19 di Puskesmasâ€¦ https://t.co/hafN3CBC5h"
3/4/2021 10:08,TribunKaltara.com,Bupati Bulungan Syarwani Sebut Guru yang Telah Divaksin Corona Bisa Lakukan Pembelajaran Tatap Mukaâ€¦ https://t.co/IiPqtc6mYg
3/4/2021 10:11,kanalbali,"#Vaksinasi tahap kedua di #Bali ini diperuntukkan bagi para pekerja pelayanan publik seperti PNS, TNI, Polri, dan pâ€¦ https://t.co/nHkJDJ7mJx"
3/4/2021 10:14,JakTvOfficial,"Sobat Jak, semoga kita semua bisa segera mendapatkan giliran untuk vaksinasi Covid-19. Tapi ingat, sebelum atau sesâ€¦ https://t.co/qDS6NTbat8"
3/4/2021 10:19,newsmerahputih,"Pendaftaran relawan uji klinis vaksin rekombinan COVID-19 Anhui di Unpad masih dibuka.

#merahputihcom #relawanâ€¦ https://t.co/P3UtfKnvTD"
3/4/2021 10:23,áµ‡áµ‰CÌ¶hÌ¶rÌ¶iÌ¶sÌ¶tÌ¶tÌ¶pÌ¶sÌ¶,Dinkes Kota Malang Libatkan Diskominfo Terkait Sosialisasi Vaksin https://t.co/qOouZYNKe5 #dinkes #kotamalang #diskominfo #Vaksin
3/4/2021 10:27,Lampung Post (Official),"Dinas Kesehatan Kota Metro akan menggratiskan rapid test antigen bagi ibu hamil yang hendak melahirkan.
#COVID19â€¦ https://t.co/Lnwb2HxXOy"
3/4/2021 10:30,Mata Milenial Indonesia,"Kemenkes Gelar Vaksinasi Masal untuk Lansia KTP Jakarta
Baca Selengkapnya Disini!
https://t.co/R85tl3tuiCâ€¦ https://t.co/9GZmuiNMQk"
3/4/2021 10:37,suarapakar.com,"Vaksinasi di Pasar Petisah Medan Tuai Kritik Pedagang - https://t.co/YNVba4ESdr 

@Infosumutku @infosumut 
#Vaksinasi"
3/4/2021 10:57,ProKabar.com,1.000 Personel Polda Sumbar Divaksinasi. Kunjungi https://t.co/abYs5XKJwR . #covid19 #mbb #vaksin https://t.co/whZ3FPswBO
3/4/2021 10:59,takafulumum,Informasi terakhir di Indonesia sudah 1.692.724 orang yang mendapatkan vaksinasi pertama dan 998.439 orang yang menâ€¦ https://t.co/6lBN4VaZfl
3/4/2021 10:59,takafulumum,"Selain menerapkan protokol kesehatan, PSBB (Pembatasan Sosial Bersekala Besar) atau PKM (Pembatasan Kegiatan Masyraâ€¦ https://t.co/5HWY5pJEmr"
3/4/2021 11:00,takafulumum,Vaksin dijadwalkan diberikan kepada penduduk Indonesia dalam 2 tahap. Tenaga kesehatan dan kelompok yang beresiko tâ€¦ https://t.co/J6Mv6VHMBl
3/4/2021 11:00,takafulumum,Tahap ke 2 vaksin akan diberikan kepada masyarakat lebih luas yang dijadwalkan mulai April 2021 hingga Maret 2022.â€¦ https://t.co/8lqurb6CMZ
3/4/2021 11:01,takafulumum,Jika Anda sudah mendapatkan jadwal vaksinasi COVID-19. Hal ini perlu Anda perhatikan sebelum melakukan vaksinasi COâ€¦ https://t.co/XG0OUvKa6s
3/4/2021 11:01,takafulumum,"Kemudian setelah mendapatkan vaksinasi COVID-19, ada hal yang penting untuk Anda lakukan
#vaksin #covidâ€¦ https://t.co/KemgQhaXxz"
3/4/2021 11:01,takafulumum,"Apabila setelah vaksinasi mengalami keluhan kesehatan seperti sesak nafas, sakit kepala hebat, bengkak di wajah ataâ€¦ https://t.co/QS7NOxk1fI"
3/4/2021 11:02,takafulumum,"Nah, sekarang sudah tau kan bagaimana yang harus dilakukan sebelum dan sesudah vaksinasi COVID-19.
#vaksin #covidâ€¦ https://t.co/PZ98VJ0ea7"
3/4/2021 11:11,BetaNewsID,"Sebut Vaksinasi Pelayan Publik Lebih Mudah, Ganjar: â€˜Yang Umum Repot, Apalagi Lansiaâ€™

#betanewsidâ€¦ https://t.co/2naE2LxTlT"
3/4/2021 11:21,Lampung Post (Official),"Pasien terkonfirmasi positif Covid-19 di Kota Metro bertambah tiga orang, Kamis, 4 Maret 2021. Total kasus virus koâ€¦ https://t.co/0CcY787yi3"
3/4/2021 11:27,jawaposradarmalang,Wah! Halodoc x Gojek Hadirkan Pos Pelayanan Vaksinasi Covid-19 @HalodocID @gojekindonesia @infomalang @infoKWBâ€¦ https://t.co/1Eb97cHJi8
3/4/2021 11:30,Aiskrim Potong,"Pergi sekolah untuk belajar, kau pergi sekolah untuk apa?ðŸ˜‚ðŸ¤£

Sumber: FB @sangtujohkartu
#AiskrimPotongâ€¦ https://t.co/p0w04qfvfe"
3/4/2021 11:31,ProKabar.com,#htt Padang Gelar Vaksinasi Covid-19 Bagi #lansia. Kunjungi https://t.co/TumzlYE99F . #covid19 #mbb #vaksin https://t.co/tpJHFuYktq
3/4/2021 11:33,viral.prabumulih,"CERITA WARTAWAN PRABUMULIH DIVAKSIN : Aman, cuma sedikit pegal
.
.
.
#viralpbm #vaksinasi #wartawan #prabumulihâ€¦ https://t.co/312o3xH6Wp"
3/4/2021 11:44,TribunKaltara.com,"Seluruh Karyawan BPJamsostek Cabang Tarakan Ikuti Vaksin Covid-19 Tahap Pertama

https://t.co/dJBcis17C1â€¦ https://t.co/M7TbzPba6o"
3/4/2021 11:59,PingPointIndonesia,Program vaksinasi COVID-19 Tahap Kedua bagi kelompok lansia masih terus berlangsung di lima wilayah kota dan kabupaâ€¦ https://t.co/mxC0vUasKk
3/4/2021 12:01,Republik Merdeka Banten,Ribuan Supir Angkutan Umum Dan Ojol Di Kota Tangerang Divaksin -  https://t.co/DrSgB01o8S #vaksin #supir #ojolâ€¦ https://t.co/s6R3iAkjiN
3/4/2021 12:05,IMUNI - Vaksinasi di Rumah,"Selamat ulang tahun yang ketiga ya Bun untuk si kecil! Yuk kita cek, harusnya sudah vaksinasi apa saja ya?â 
â€¢â 
â€¢â 
â€¢â€¦ https://t.co/pDKtbqCUfL"
3/4/2021 12:06,BaBe - Baca Berita,Nasib Vaksinasi Covid-19 Setelah Kemunculan Kasus Varian Baru Corona B117 di Indonesia #Vaksinasi #idi #DepKesâ€¦ https://t.co/JB53Tv2yVj
3/4/2021 12:16,Republik Merdeka Banten,"Usai Vaksin, Empat Nakes Di Pandeglang Positif Covid-19 - https://t.co/U7kD96DgSc #Vaksin #pandeglang #COVID19â€¦ https://t.co/M8SAj2bD30"
3/4/2021 12:30,BaBe - Baca Berita,"Epidemiolog: COVID-19 di Indonesia Belum Endemik, Masih Wabah #Wabah #PenyakitMenular #Vaksinasi #Epidemiologiâ€¦ https://t.co/VVn6qOmYpp"
3/4/2021 12:30,Muhammad Taufiq,Vaksinasi Covid 19 Tahap 1 untuk ASN dan Guru di Wilayah Kecamatan Karan... https://t.co/GtBwMBqCWF via @YouTubeâ€¦ https://t.co/lDoRMbfD4b
3/4/2021 12:35,Lampung Post (Official),"Dinas Kesehatan Provinsi Lampung menerima 148.200 dosis vaksin dari Pemerintah Pusat.
#COVID19 #Vaksinâ€¦ https://t.co/QnSM8QcUHc"
3/4/2021 12:36,Lampung Post (Official),Kasus terkonfirmasi Covid-19 di Lampung kembali bertambah 59 orang. Dengan begitu kasus Covid-19 Lampung menjadi 12â€¦ https://t.co/omaYGmfOMX
3/4/2021 13:09,Higyn,"Vaksin yang akan diberikan kepada anak harus berdasarkan uji klinis yang sesuai dengan usia mereka.Â 
Tapi nggak usaâ€¦ https://t.co/ITmtwg9Kno"
3/4/2021 13:10,Dolphin Kuningan,"Cuman mau nanya, nih artinya apa sih? ðŸ˜

#mutiara #intisari #quote #today #kamis #maret #motivasi #selfreminderâ€¦ https://t.co/EcBkgkLPV3"
3/4/2021 13:18,BaBe - Baca Berita,Pemkot Tangsel Siap Gelar KBM Tatap Muka jika Target Vaksinasi Guru Tercapai #Vaksin #Vaksinasi #tangsel #Wabahâ€¦ https://t.co/EiAXjDgejs
3/4/2021 13:20,Ruang Berita,"100 Nakes di Pangandaran Sudah Disuntik Vaksin Covid-19, Kadinkes: Giliran Pelayan Publik https://t.co/c7nB2YkpwSâ€¦ https://t.co/irQs8d3QEM"
3/4/2021 13:21,Bawaslu Jatim,"Pengawas Pemilu Mojokerto Divaksin Hari Ini

Cek selengkapnya di :
https://t.co/NeWSj5DZS5

#bawaslujatimâ€¦ https://t.co/B7d5dTSn5q"
3/4/2021 13:25,Prokom Kukar,"Sobat  #ProkomKukar
#KutaiKartanegara

Berikut  :

PELAKSANAAN VAKSINASI COVID-19 KUTAI KARTANEGARA
TAHUN 2021â€¦ https://t.co/fJT28MR2yC"
3/4/2021 13:29,Isu Bogor,"Bahaya ! Jangan Unggah Sertifikat Vaksin ke Media Sosial. Ini Alasannya #Vaksin #media #sosial 
https://t.co/qAHNQiS7yW"
3/4/2021 13:34,Redaksi Wartatasik.com,"Acungkan Jempol Saat di Vaksin, Kang AW Harap Vaksinasi Merata untuk Masyarakat Kota Tasik &gt;&gt;&gt;â€¦ https://t.co/DwCg8Y6iMO"
3/4/2021 13:40,Ur,"Salah 1 pertanyaan yg udah beberapa kali di tanyain sama oma opa ""sus, selesai vaksin saya boleh minum bir/alkohol ga?"" #Vaksinasi"
3/4/2021 13:42,Kabar indonesia,Satgas Klaim Vaksin Masih Efektif Lawan Mutasi Virus Corona #b117 #mutasi #vaksin https://t.co/KtrW36EqUT
3/4/2021 13:55,Redaksi Wartatasik.com,"Sukseskan Vaksinasi, Anggota Denma Brigif Raider 13/Galuh Disuntik Vaksin &gt;&gt;&gt; https://t.co/LDVZeJko9a 

#wartatasikâ€¦ https://t.co/mDxqLS7KsU"
3/4/2021 13:56,Dina Bengkiuk,"Apapun yang terjadi dalam hidup kita semuanya ada dalam rencana Tuhan

#vaksin #sinovac #pipomall #04maret2021â€¦ https://t.co/yYVyeBy3TF"
3/4/2021 13:59,Dina Bengkiuk,"Akhirnyaa bisa divaksin setelah menunggu antrian yang begitu panjang 

Ayoo vaksin, jangan takut

#vaksin #sinovacâ€¦ https://t.co/E7oOWqSrsL"
3/4/2021 14:12,BaBe - Baca Berita,"Lansia Bisa Ikut Vaksinasi Covid-19 Drive Thru di JIExpo Kemayoran, Ini Caranya #VaksinasiCovid19 #Jadwalimunisasiâ€¦ https://t.co/KavKSQV3lO"
3/4/2021 14:16,Bella Selalu Benar,Saya sudah di #vaksin ðŸ¤ªðŸ¤ª https://t.co/5McpfLxJvs
3/4/2021 14:30,parade.id,"Vaksinasi di Desa Kabupaten Cianjur

https://t.co/hQAzlqhV4R

#Nasional #Kesehatan #Vaksin #Covid_19 #Cianjur"
